Rank,Card_Name,Expansion,Card_ID,Historical_AVG7,Historical_AVG30,Historical_TREND,Historical_Discount_Pct,Current_Cheapest,Current_Average,EX_Plus_Price,EX_Plus_Condition,EX_Plus_Seller,EX_Plus_Quantity,EX_Plus_vs_AVG7_Pct,EX_Plus_vs_TREND_Pct,Total_Listings,Cardmarket_URL
1,Mana Vault,Alpha,5493,1685.43,788.4,1908.35,58.68682369586291,1589.0,3293.4975,1589.0,EX,Leschelmis,1,-5.721388607061703,-16.734351665050955,4,https://www.cardmarket.com/en/Magic/Products/Singles/Alpha/Mana-Vault?minCondition=3
5,Shattering Pulse,Exodus,9330,0.29,0.27,0.36,24.999999999999993,0.02,0.020999999999999998,0.02,NM,BloodFeast,1,-93.10344827586206,-94.44444444444444,10,https://www.cardmarket.com/en/Magic/Products/Singles/Exodus/Shattering-Pulse?minCondition=3
6,Mana Vault,Unlimited,5149,259.13,197.58,262.57,24.751494839471373,185.0,257.589,185.0,EX,xxniinjaxx1,1,-28.607262763863694,-29.542598164299044,10,https://www.cardmarket.com/en/Magic/Products/Singles/Unlimited/Mana-Vault?minCondition=3
7,Winter Orb,Unlimited,5179,90.84,84.89,111.64,23.96094589752777,90.0,118.90300000000002,90.0,EX,DoubleDown,1,-0.924702774108326,-19.38373342887854,10,https://www.cardmarket.com/en/Magic/Products/Singles/Unlimited/Winter-Orb?minCondition=3
12,Erratic Portal,Exodus,9360,1.75,1.56,1.99,21.60804020100502,0.55,0.874,0.55,EX,Myrmyrmyr,1,-68.57142857142857,-72.36180904522614,10,https://www.cardmarket.com/en/Magic/Products/Singles/Exodus/Erratic-Portal?minCondition=3
13,Wrath of God,Beta,5086,698.1,627.25,797.52,21.349934797873406,649.99,1347.8400000000001,649.99,EX,nightdjinn,1,-6.891562813350524,-18.49859564650416,7,https://www.cardmarket.com/en/Magic/Products/Singles/Beta/Wrath-Of-God?minCondition=3
15,Dark Ritual,Unlimited,4641,12.98,10.92,13.83,21.0412147505423,12.0,13.768,12.0,EX,Carddude1520,1,-7.550077041602468,-13.232104121475055,10,https://www.cardmarket.com/en/Magic/Products/Singles/Unlimited/Dark-Ritual?minCondition=3
18,Counterspell,Alpha,5288,687.1,689.17,799.06,13.752409080669786,739.0,1503.23,739.0,EX,llanowarelfe,1,7.553485664386549,-7.516331689735432,10,https://www.cardmarket.com/en/Magic/Products/Singles/Alpha/Counterspell?minCondition=3
21,Chalice of the Void,Mirrodin,150,16.87,14.96,17.01,12.0517342739565,10.0,13.16,10.0,NM,CollectorsLounge,1,-40.723177237700064,-41.21105232216344,10,https://www.cardmarket.com/en/Magic/Products/Singles/Mirrodin/Chalice-Of-The-Void?minCondition=3
23,Static Orb,Tempest,9035,8.47,8.12,9.17,11.45038167938932,5.5,6.251,5.5,EX,go2pack,1,-35.06493506493507,-40.021810250817886,10,https://www.cardmarket.com/en/Magic/Products/Singles/Tempest/Static-Orb?minCondition=3
