Rank,Card_Name,Expansion,Card_ID,Historical_AVG7,Historical_AVG30,Historical_TREND,Historical_Discount_Pct,Current_Cheapest,Current_Average,EX_Plus_Price,EX_Plus_Condition,EX_Plus_Seller,EX_Plus_Quantity,EX_Plus_vs_AVG7_Pct,EX_Plus_vs_TREND_Pct,Total_Listings,Cardmarket_URL
1,Mana Vault,Alpha,5493,1685.43,788.4,1908.35,58.68682369586291,1589.0,3024.798,1589.0,EX,Leschelmis,1,-5.721388607061703,-16.734351665050955,5,https://www.cardmarket.com/en/Magic/Products/Singles/Alpha/Mana-Vault?language=1&minCondition=3
5,Mana Vault,Unlimited,5149,259.13,197.58,262.57,24.751494839471373,185.0,257.589,185.0,EX,xxniinjaxx1,1,-28.607262763863694,-29.542598164299044,10,https://www.cardmarket.com/en/Magic/Products/Singles/Unlimited/Mana-Vault?language=1&minCondition=3
6,Erratic Portal,Exodus,9360,1.68,1.53,2.02,24.257425742574256,0.8,1.062,0.8,EX,JThomasMKM,1,-52.38095238095237,-60.396039603960396,10,https://www.cardmarket.com/en/Magic/Products/Singles/Exodus/Erratic-Portal?language=1&minCondition=3
7,Winter Orb,Unlimited,5179,90.84,84.89,111.64,23.96094589752777,90.0,118.90799999999999,90.0,EX,DoubleDown,1,-0.924702774108326,-19.38373342887854,10,https://www.cardmarket.com/en/Magic/Products/Singles/Unlimited/Winter-Orb?language=1&minCondition=3
12,Wrath of God,Beta,5086,698.1,627.25,797.52,21.349934797873406,649.99,1347.8400000000001,649.99,EX,nightdjinn,1,-6.891562813350524,-18.49859564650416,7,https://www.cardmarket.com/en/Magic/Products/Singles/Beta/Wrath-Of-God?language=1&minCondition=3
15,Dark Ritual,Unlimited,4641,12.98,10.87,13.36,18.637724550898206,12.0,13.768,12.0,EX,Carddude1520,1,-7.550077041602468,-10.17964071856287,10,https://www.cardmarket.com/en/Magic/Products/Singles/Unlimited/Dark-Ritual?language=1&minCondition=3
17,Static Orb,Tempest,9035,9.35,8.22,10.05,18.208955223880597,5.73,6.856999999999999,5.73,EX,TheDiceCup,1,-38.71657754010695,-42.98507462686567,10,https://www.cardmarket.com/en/Magic/Products/Singles/Tempest/Static-Orb?language=1&minCondition=3
19,Counterspell,Alpha,5288,687.1,689.17,799.06,13.752409080669786,739.0,1503.3,739.0,EX,llanowarelfe,1,7.553485664386549,-7.516331689735432,10,https://www.cardmarket.com/en/Magic/Products/Singles/Alpha/Counterspell?language=1&minCondition=3
20,Swords to Plowshares,Unlimited,5077,62.46,61.34,69.99,12.358908415487916,57.83,82.21700000000001,57.83,EX,Luckylev,1,-7.412744156260011,-17.373910558651232,10,https://www.cardmarket.com/en/Magic/Products/Singles/Unlimited/Swords-To-Plowshares?language=1&minCondition=3
21,Doomsday,Weatherlight,8576,7.9,6.7,7.61,11.957950065703024,3.5,4.614000000000001,3.5,EX,Oarni1986,1,-55.69620253164557,-54.00788436268068,10,https://www.cardmarket.com/en/Magic/Products/Singles/Weatherlight/Doomsday?language=1&minCondition=3
