Rank,Card_Name,Expansion,Card_ID,Historical_AVG7,Historical_AVG30,Historical_TREND,Historical_Discount_Pct,Current_Cheapest,Current_Average,EX_Plus_Price,EX_Plus_Condition,EX_Plus_Seller,EX_Plus_Quantity,EX_Plus_vs_AVG7_Pct,EX_Plus_vs_TREND_Pct,Total_Listings,Cardmarket_URL
2,Stone Calendar,The Dark,7389,9.27,10.15,13.18,22.989377845220027,9.0,9.863999999999999,9.0,EX,k-fab,1,-2.9126213592232966,-31.71471927162367,10,https://www.cardmarket.com/en/Magic/Products/Singles/The-Dark/Stone-Calendar?language=1&minCondition=3
3,Jihad,Arabian Nights,6839,420.49,276.48,348.24,20.606478290833905,295.95,335.985,295.95,EX,mktradingcards,1,-29.617826821089686,-15.015506547208826,10,https://www.cardmarket.com/en/Magic/Products/Singles/Arabian-Nights/Jihad?language=1&minCondition=3
4,Kobold Overlord,Legends,7127,66.94,54.71,67.82,19.330580949572386,48.88,56.23199999999999,48.88,EX,MagicOfOldSchool,1,-26.97938452345383,-27.926865231495125,10,https://www.cardmarket.com/en/Magic/Products/Singles/Legends/Kobold-Overlord?language=1&minCondition=3
5,Cleanse,Legends,7148,113.11,89.33,107.77,17.11051312981349,72.0,88.811,72.0,EX,kasj78,1,-36.34515073821943,-33.1910550245894,10,https://www.cardmarket.com/en/Magic/Products/Singles/Legends/Cleanse?language=1&minCondition=3
6,Field of Dreams,Legends,7026,109.48,102.06,122.91,16.963631925799362,94.99,104.85900000000001,94.99,EX,teresis,1,-13.235294117647067,-22.715808315027257,10,https://www.cardmarket.com/en/Magic/Products/Singles/Legends/Field-Of-Dreams?language=1&minCondition=3
7,Invoke Prejudice,Legends,7033,299.88,295.72,349.89,15.482008631284106,298.0,381.08899999999994,298.0,EX,Bronhy,1,-0.6269174336401212,-14.830375260796247,10,https://www.cardmarket.com/en/Magic/Products/Singles/Legends/Invoke-Prejudice?language=1&minCondition=3
8,City of Solitude,Visions,8453,10.4,10.11,11.9,15.042016806722696,6.5,7.918000000000001,6.5,EX,JulienJ,2,-37.5,-45.378151260504204,10,https://www.cardmarket.com/en/Magic/Products/Singles/Visions/City-Of-Solitude?language=1&minCondition=3
9,Divine Intervention,Legends,7151,116.41,102.31,117.79,13.142032430596828,94.51,113.489,94.51,EX,TheMagicCardTraderUK,1,-18.812816768318864,-19.76398675609135,10,https://www.cardmarket.com/en/Magic/Products/Singles/Legends/Divine-Intervention?language=1&minCondition=3
10,Hellfire,Legends,6991,101.19,89.4,102.77,13.009633161428425,80.0,88.833,80.0,EX,sebest,1,-20.940804427314948,-22.156271285394567,10,https://www.cardmarket.com/en/Magic/Products/Singles/Legends/Hellfire?language=1&minCondition=3
13,Su-Chi,Antiquities,6903,131.47,105.37,118.5,11.080168776371305,99.0,102.197,99.0,EX,Erya2000,1,-24.69764965391344,-16.455696202531644,10,https://www.cardmarket.com/en/Magic/Products/Singles/Antiquities/Su-chi?language=1&minCondition=3
14,Jacques le Vert,Legends,7243,25.02,24.15,27.03,10.654827968923428,22.0,24.787,22.0,EX,ABU-Best-Offer,2,-12.070343725019983,-18.608953015168332,10,https://www.cardmarket.com/en/Magic/Products/Singles/Legends/Jacques-Le-Vert?language=1&minCondition=3
15,Corpse Dance,Tempest,8745,18.32,16.98,18.98,10.537407797681771,14.5,17.319,14.5,EX,Vitosellmagic,1,-20.851528384279476,-23.603793466807165,10,https://www.cardmarket.com/en/Magic/Products/Singles/Tempest/Corpse-Dance?language=1&minCondition=3
16,Land Equilibrium,Legends,7035,97.4,94.14,103.86,9.358752166377815,85.0,92.768,85.0,EX,BlackLilith-13,1,-12.731006160164277,-18.15906027344502,10,https://www.cardmarket.com/en/Magic/Products/Singles/Legends/Land-Equilibrium?language=1&minCondition=3
