Rank,Card_Name,Expansion,Card_ID,Historical_AVG7,Historical_AVG30,Historical_TREND,Historical_Discount_Pct,Current_Cheapest,Current_Average,EX_Plus_Price,EX_Plus_Condition,EX_Plus_Seller,EX_Plus_Quantity,EX_Plus_vs_AVG7_Pct,EX_Plus_vs_TREND_Pct,Total_Listings,Cardmarket_URL
1,Cockatrice,Alpha,5331,401.86,176.79,479.61,63.13880027522363,355.06,849.5916666666667,355.06,EX,TheMagicCardTraderUK,1,-11.645846812322702,-25.969016492566876,6,https://www.cardmarket.com/en/Magic/Products/Singles/Alpha/Cockatrice?language=1&minCondition=3
4,Living Artifact,Alpha,5350,305.71,157.84,361.04,56.28185242632395,339.99,603.218888888889,339.99,EX,RubyTrade,1,11.21324130712114,-5.830378905384448,9,https://www.cardmarket.com/en/Magic/Products/Singles/Alpha/Living-Artifact?language=1&minCondition=3
5,Reverse Damage,Alpha,5452,391.14,199.78,425.86,53.08786925280609,350.0,638.54,350.0,EX,Magic-Dreams,1,-10.517973104259342,-17.81336589489504,7,https://www.cardmarket.com/en/Magic/Products/Singles/Alpha/Reverse-Damage?language=1&minCondition=3
8,Drain Power,Beta,4740,209.78,122.72,238.56,48.55801475519785,65.1,98.858,65.1,EX,webuyanycard,3,-68.9674897511679,-72.7112676056338,10,https://www.cardmarket.com/en/Magic/Products/Singles/Beta/Drain-Power?language=1&minCondition=3
9,Helm of Chatzuk,Alpha,5479,335.71,195.52,379.88,48.53111508897546,285.0,930.3266666666665,285.0,EX,ThreeForOne-AT,1,-15.105299216585738,-24.9763083078867,9,https://www.cardmarket.com/en/Magic/Products/Singles/Alpha/Helm-Of-Chatzuk?language=1&minCondition=3
10,Power Surge,Beta,4962,167.75,110.43,212.4,48.00847457627119,76.0,111.03600000000002,76.0,EX,ABU-Best-Offer,1,-54.69448584202683,-64.21845574387947,10,https://www.cardmarket.com/en/Magic/Products/Singles/Beta/Power-Surge?language=1&minCondition=3
11,Clockwork Beast,Alpha,5469,362.0,198.14,377.52,47.515363424454335,245.0,612.625,245.0,EX,ThreeForOne-AT,1,-32.32044198895028,-35.102776011866915,10,https://www.cardmarket.com/en/Magic/Products/Singles/Alpha/Clockwork-Beast?language=1&minCondition=3
12,Simulacrum,Alpha,5270,82.95,70.53,128.03,44.91134890260095,54.99,149.79000000000002,54.99,EX,Dragonegg,1,-33.707052441229656,-57.049129110364746,10,https://www.cardmarket.com/en/Magic/Products/Singles/Alpha/Simulacrum?language=1&minCondition=3
13,Pirate Ship,Beta,4768,202.5,134.82,243.16,44.55502549761474,118.99,148.294,118.99,EX,RetroMagic,1,-41.239506172839505,-51.06514229314032,10,https://www.cardmarket.com/en/Magic/Products/Singles/Beta/Pirate-Ship?language=1&minCondition=3
14,Sleight of Mind,Beta,4784,230.17,126.99,220.06,42.29301099700082,109.0,150.737,109.0,EX,enTerTainMenT,1,-52.643698136160225,-50.46805416704535,10,https://www.cardmarket.com/en/Magic/Products/Singles/Beta/Sleight-Of-Mind?language=1&minCondition=3
15,Chaoslace,Alpha,5373,256.18,182.68,291.53,37.33749528350426,245.0,464.293,245.0,EX,ThreeForOne-AT,1,-4.3641189788430035,-15.960621548382663,10,https://www.cardmarket.com/en/Magic/Products/Singles/Alpha/Chaoslace?language=1&minCondition=3
16,Howling Mine,Unlimited,5125,122.91,88.94,134.43,33.83917280368966,80.0,203.23,80.0,EX,Niconet91,1,-34.911724025709866,-40.48947407572715,10,https://www.cardmarket.com/en/Magic/Products/Singles/Unlimited/Howling-Mine?language=1&minCondition=3
17,Reverse Damage,Beta,5066,110.18,77.15,108.39,28.821847033859203,85.0,101.247,85.0,EX,milirem,1,-22.85351243419859,-21.579481501983576,10,https://www.cardmarket.com/en/Magic/Products/Singles/Beta/Reverse-Damage?language=1&minCondition=3
