Rank,Card_Name,Expansion,Card_ID,Historical_AVG7,Historical_AVG30,Historical_TREND,Historical_Discount_Pct,Current_Cheapest,Current_Average,EX_Plus_Price,EX_Plus_Condition,EX_Plus_Seller,EX_Plus_Quantity,EX_Plus_vs_AVG7_Pct,EX_Plus_vs_TREND_Pct,Total_Listings,Cardmarket_URL
1,Cockatrice,Alpha,5331,401.86,176.79,479.61,63.13880027522363,354.47,849.4933333333333,354.47,EX,TheMagicCardTraderUK,1,-11.792664111879755,-26.092033110235395,6,https://www.cardmarket.com/en/Magic/Products/Singles/Alpha/Cockatrice?language=1&minCondition=3
4,Living Artifact,Alpha,5350,305.71,157.84,361.04,56.28185242632395,339.99,603.218888888889,339.99,EX,RubyTrade,1,11.21324130712114,-5.830378905384448,9,https://www.cardmarket.com/en/Magic/Products/Singles/Alpha/Living-Artifact?language=1&minCondition=3
5,Reverse Damage,Alpha,5452,391.14,199.78,425.86,53.08786925280609,350.0,673.9959999999999,350.0,EX,Magic-Dreams,1,-10.517973104259342,-17.81336589489504,5,https://www.cardmarket.com/en/Magic/Products/Singles/Alpha/Reverse-Damage?language=1&minCondition=3
8,Drain Power,Beta,4740,209.78,122.72,238.56,48.55801475519785,64.99,98.84700000000001,64.99,EX,webuyanycard,3,-69.01992563638099,-72.7573775989269,10,https://www.cardmarket.com/en/Magic/Products/Singles/Beta/Drain-Power?language=1&minCondition=3
9,Helm of Chatzuk,Alpha,5479,335.71,195.52,379.88,48.53111508897546,300.0,868.7939999999999,300.0,EX,ThreeForOne-AT,1,-10.637157070090252,-21.02769295567021,10,https://www.cardmarket.com/en/Magic/Products/Singles/Alpha/Helm-Of-Chatzuk?language=1&minCondition=3
10,Power Surge,Beta,4962,167.75,110.43,212.4,48.00847457627119,76.0,111.03600000000002,76.0,EX,ABU-Best-Offer,1,-54.69448584202683,-64.21845574387947,10,https://www.cardmarket.com/en/Magic/Products/Singles/Beta/Power-Surge?language=1&minCondition=3
11,Clockwork Beast,Alpha,5469,362.0,198.14,377.52,47.515363424454335,260.0,614.125,260.0,EX,ThreeForOne-AT,1,-28.176795580110497,-31.129476584022036,10,https://www.cardmarket.com/en/Magic/Products/Singles/Alpha/Clockwork-Beast?language=1&minCondition=3
12,Simulacrum,Alpha,5270,82.95,70.53,128.03,44.91134890260095,54.99,147.89000000000001,54.99,EX,Dragonegg,1,-33.707052441229656,-57.049129110364746,10,https://www.cardmarket.com/en/Magic/Products/Singles/Alpha/Simulacrum?language=1&minCondition=3
13,Pirate Ship,Beta,4768,202.5,134.82,243.16,44.55502549761474,118.99,148.394,118.99,EX,RetroMagic,1,-41.239506172839505,-51.06514229314032,10,https://www.cardmarket.com/en/Magic/Products/Singles/Beta/Pirate-Ship?language=1&minCondition=3
14,Sleight of Mind,Beta,4784,230.17,126.99,220.06,42.29301099700082,109.0,151.19299999999998,109.0,EX,enTerTainMenT,1,-52.643698136160225,-50.46805416704535,10,https://www.cardmarket.com/en/Magic/Products/Singles/Beta/Sleight-Of-Mind?language=1&minCondition=3
15,Chaoslace,Alpha,5373,256.18,182.68,291.53,37.33749528350426,245.0,464.293,245.0,EX,ThreeForOne-AT,1,-4.3641189788430035,-15.960621548382663,10,https://www.cardmarket.com/en/Magic/Products/Singles/Alpha/Chaoslace?language=1&minCondition=3
16,Howling Mine,Unlimited,5125,122.91,88.94,134.43,33.83917280368966,80.0,226.094,80.0,EX,Niconet91,1,-34.911724025709866,-40.48947407572715,10,https://www.cardmarket.com/en/Magic/Products/Singles/Unlimited/Howling-Mine?language=1&minCondition=3
17,Reverse Damage,Beta,5066,110.18,77.15,108.39,28.821847033859203,85.0,101.74100000000001,85.0,EX,milirem,1,-22.85351243419859,-21.579481501983576,10,https://www.cardmarket.com/en/Magic/Products/Singles/Beta/Reverse-Damage?language=1&minCondition=3
18,Personal Incarnation,Beta,5058,122.72,161.55,217.61,25.76168374615137,139.99,198.48000000000002,139.99,EX,Zauberschmiede,1,14.072685788787492,-35.66931666743256,10,https://www.cardmarket.com/en/Magic/Products/Singles/Beta/Personal-Incarnation?language=1&minCondition=3
19,Island Sanctuary,Beta,5046,199.23,159.43,212.78,25.072845192217315,110.0,139.467,110.0,EX,ThreeForOne-AT,1,-44.78743161170507,-48.30341197480966,10,https://www.cardmarket.com/en/Magic/Products/Singles/Beta/Island-Sanctuary?language=1&minCondition=3
20,Mana Vault,Unlimited,5149,259.13,197.58,262.57,24.751494839471373,185.0,257.18899999999996,185.0,EX,xxniinjaxx1,1,-28.607262763863694,-29.542598164299044,10,https://www.cardmarket.com/en/Magic/Products/Singles/Unlimited/Mana-Vault?language=1&minCondition=3
21,Wall of Bone,Alpha,5274,65.72,76.89,101.89,24.536264599077438,50.0,78.473,50.0,EX,ThreeForOne-AT,2,-23.91965916007304,-50.92747080184513,10,https://www.cardmarket.com/en/Magic/Products/Singles/Alpha/Wall-Of-Bone?language=1&minCondition=3
22,Winter Orb,Unlimited,5179,90.84,84.89,111.64,23.96094589752777,90.0,118.921,90.0,EX,DoubleDown,1,-0.924702774108326,-19.38373342887854,10,https://www.cardmarket.com/en/Magic/Products/Singles/Unlimited/Winter-Orb?language=1&minCondition=3
23,Conversion,Alpha,5432,65.99,63.28,80.43,21.322889469103572,30.0,54.697,30.0,EX,ThreeForOne-AT,3,-54.53856644946203,-62.700484893696384,10,https://www.cardmarket.com/en/Magic/Products/Singles/Alpha/Conversion?language=1&minCondition=3
25,Swords to Plowshares,Unlimited,5077,64.82,62.8,78.46,19.9592148865664,57.9,82.23100000000001,57.9,EX,Luckylev,1,-10.675717371181728,-26.2044353810859,10,https://www.cardmarket.com/en/Magic/Products/Singles/Unlimited/Swords-To-Plowshares?language=1&minCondition=3
28,Cleanse,Legends,7148,113.11,89.33,107.77,17.11051312981349,70.0,88.011,70.0,EX,Samarkand,1,-38.113340995491114,-35.04685905168414,10,https://www.cardmarket.com/en/Magic/Products/Singles/Legends/Cleanse?language=1&minCondition=3
29,Field of Dreams,Legends,7026,109.48,102.06,122.91,16.963631925799362,94.99,103.949,94.99,EX,teresis,1,-13.235294117647067,-22.715808315027257,10,https://www.cardmarket.com/en/Magic/Products/Singles/Legends/Field-Of-Dreams?language=1&minCondition=3
30,Mana Drain,Legends,7036,149.37,139.2,166.97,16.63173025094329,138.84,160.633,138.84,EX,Bronhy,1,-7.049608355091384,-16.847337845121878,10,https://www.cardmarket.com/en/Magic/Products/Singles/Legends/Mana-Drain?language=1&minCondition=3
31,Aspect of Wolf,Beta,4812,99.21,123.76,147.65,16.180155773789366,100.0,190.885,100.0,EX,Magictraders,1,0.796290696502375,-32.27226549271927,10,https://www.cardmarket.com/en/Magic/Products/Singles/Beta/Aspect-Of-Wolf?language=1&minCondition=3
33,Scavenging Ghoul,Alpha,5268,63.12,72.83,85.69,15.00758548255339,39.0,77.413,39.0,EX,GrimSky,1,-38.21292775665399,-54.48710467965924,10,https://www.cardmarket.com/en/Magic/Products/Singles/Alpha/Scavenging-Ghoul?language=1&minCondition=3
34,Animate Artifact,Alpha,5282,102.8,92.58,108.43,14.617725721663751,58.64,72.16600000000001,58.64,EX,PugsVault,1,-42.95719844357976,-45.919026099787885,10,https://www.cardmarket.com/en/Magic/Products/Singles/Alpha/Animate-Artifact?language=1&minCondition=3
36,Icy Manipulator,Unlimited,5127,101.1,87.62,102.27,14.324826439816166,94.53,149.451,94.53,EX,webuyanycard,1,-6.498516320474772,-7.568201818715161,10,https://www.cardmarket.com/en/Magic/Products/Singles/Unlimited/Icy-Manipulator?language=1&minCondition=3
40,Roc of Kher Ridges,Beta,4968,161.83,180.0,209.18,13.949708385122864,188.26,227.175,188.26,EX,Dracarysviterbo,1,16.331953284310682,-10.000956114351284,10,https://www.cardmarket.com/en/Magic/Products/Singles/Beta/Roc-Of-Kher-Ridges?language=1&minCondition=3
42,Hellfire,Legends,6991,101.19,89.4,102.77,13.009633161428425,80.0,89.8,80.0,EX,sebest,1,-20.940804427314948,-22.156271285394567,10,https://www.cardmarket.com/en/Magic/Products/Singles/Legends/Hellfire?language=1&minCondition=3
45,Divine Intervention,Legends,7151,114.12,103.22,116.0,11.017241379310345,94.53,115.99300000000001,94.53,EX,TheMagicCardTraderUK,1,-17.166140904311252,-18.50862068965517,10,https://www.cardmarket.com/en/Magic/Products/Singles/Legends/Divine-Intervention?language=1&minCondition=3
46,Copper Tablet,Beta,5104,78.44,86.67,97.33,10.952429877735534,75.0,88.694,75.0,EX,MagicFabulous,1,-4.38551759306476,-22.9425665262509,10,https://www.cardmarket.com/en/Magic/Products/Singles/Beta/Copper-Tablet?language=1&minCondition=3
48,Orcish Oriflamme,Alpha,5400,180.7,197.45,221.13,10.708632930855156,175.0,346.763,175.0,EX,ThreeForOne-AT,1,-3.154399557277249,-20.86103197214308,10,https://www.cardmarket.com/en/Magic/Products/Singles/Alpha/Orcish-Oriflamme?language=1&minCondition=3
49,Thicket Basilisk,Alpha,5360,55.06,69.21,77.51,10.708295703780172,65.0,97.319,65.0,EX,ThreeForOne-AT,2,18.05303305484925,-16.139852922203595,10,https://www.cardmarket.com/en/Magic/Products/Singles/Alpha/Thicket-Basilisk?language=1&minCondition=3
2,Manabarbs,Alpha,5397,307.85,138.11,371.08,62.78161043440767,360.0,619.598,360.0,EX,Tuardian,1,16.940068215039783,-2.9858790557292187,5,https://www.cardmarket.com/en/Magic/Products/Singles/Alpha/Manabarbs?language=1&minCondition=3
3,Dingus Egg,Alpha,5474,318.43,185.71,449.44,58.679690281238884,439.99,597.796,439.99,EX,phigue0,1,38.174795088402476,-2.1026165895336395,5,https://www.cardmarket.com/en/Magic/Products/Singles/Alpha/Dingus-Egg?language=1&minCondition=3
27,Crusade,Unlimited,5029,102.36,80.6,97.69,17.494114034189785,97.5,149.40699999999998,97.5,EX,sorcierfou,1,-4.747948417350527,-0.19449278329409123,10,https://www.cardmarket.com/en/Magic/Products/Singles/Unlimited/Crusade?language=1&minCondition=3
32,Library of Leng,Alpha,5491,106.66,101.28,120.34,15.838457703174342,118.16,171.613,118.16,EX,webuyanycard,1,10.78192387024189,-1.8115339870367348,10,https://www.cardmarket.com/en/Magic/Products/Singles/Alpha/Library-Of-Leng?language=1&minCondition=3
35,Sinkhole,Alpha,5271,94.29,83.62,97.71,14.420223109200686,95.0,113.01400000000001,95.0,EX,Magic-Dreams,1,0.7529960759359356,-2.7735134581926046,10,https://www.cardmarket.com/en/Magic/Products/Singles/Alpha/Sinkhole?language=1&minCondition=3
6,Aspect of Wolf,Alpha,5326,327.83,189.76,403.93,53.02156314212859,469.99,1797.2475,469.99,EX,RetroMagic,1,43.363938626727276,16.354318817616914,8,https://www.cardmarket.com/en/Magic/Products/Singles/Alpha/Aspect-Of-Wolf?language=1&minCondition=3
7,Kormus Bell,Alpha,5490,322.85,180.81,373.28,51.56183026146592,399.0,896.1162499999999,399.0,NM,GrimSky,1,23.58680501781012,6.890270038576947,8,https://www.cardmarket.com/en/Magic/Products/Singles/Alpha/Kormus-Bell?language=1&minCondition=3
24,Mishra's Factory,Antiquities,6937,75.16,89.69,113.19,20.761551373796273,118.16,136.60399999999998,118.16,EX,webuyanycard,1,57.211282597126136,4.390847247990104,10,https://www.cardmarket.com/en/Magic/Products/Singles/Antiquities/Mishra-s-Factory?language=1&minCondition=3
26,Armageddon,Unlimited,4999,134.67,110.66,135.86,18.548505814809374,159.95,193.293,159.95,EX,BoltthebirdCZ,1,18.771812578896565,17.731488296776075,10,https://www.cardmarket.com/en/Magic/Products/Singles/Unlimited/Armageddon?language=1&minCondition=3
37,Black Vise,Beta,5094,143.81,123.13,143.51,14.201100968573616,159.99,181.897,159.99,EX,Zauberschmiede,1,11.250956122661849,11.48352031217338,10,https://www.cardmarket.com/en/Magic/Products/Singles/Beta/Black-Vise?language=1&minCondition=3
38,Goblin Balloon Brigade,Alpha,5387,170.35,170.91,199.01,14.119893472689812,212.0,305.74300000000005,212.0,EX,Tuardian,1,24.449662459641917,6.527310185417823,10,https://www.cardmarket.com/en/Magic/Products/Singles/Alpha/Goblin-Balloon-Brigade?language=1&minCondition=3
39,Fork,Unlimited,4933,71.55,63.49,73.85,14.028436018957336,93.99,180.899,93.99,EX,phigue0,1,31.362683438155138,27.271496276235617,10,https://www.cardmarket.com/en/Magic/Products/Singles/Unlimited/Fork?language=1&minCondition=3
41,Sol Ring,Unlimited,5169,93.56,69.52,79.96,13.056528264132064,90.0,106.96799999999999,90.0,EX,boensj,1,-3.8050448909790537,12.556278139069544,10,https://www.cardmarket.com/en/Magic/Products/Singles/Unlimited/Sol-Ring?language=1&minCondition=3
43,Psionic Blast,Beta,4776,166.27,152.21,174.57,12.808615455118282,180.0,187.395,180.0,NM,Fiska,1,8.257653214650862,3.1105000859254206,10,https://www.cardmarket.com/en/Magic/Products/Singles/Beta/Psionic-Blast?language=1&minCondition=3
44,Sedge Troll,Unlimited,4973,121.84,104.5,119.47,12.530342345358667,220.0,302.794,220.0,EX,grijsje,1,80.56467498358502,84.14664769398176,5,https://www.cardmarket.com/en/Magic/Products/Singles/Unlimited/Sedge-Troll?language=1&minCondition=3
47,Recall,Legends,7041,81.54,73.25,82.16,10.844693281402138,82.71,112.85799999999999,82.71,EX,Cyberpunk-2084,1,1.4348785871964527,0.6694255111976597,10,https://www.cardmarket.com/en/Magic/Products/Singles/Legends/Recall?language=1&minCondition=3
50,Royal Assassin,Unlimited,4691,105.5,90.95,101.49,10.38525963149078,148.0,185.11499999999998,148.0,EX,Zinzillino,1,40.28436018957346,45.82717509114199,10,https://www.cardmarket.com/en/Magic/Products/Singles/Unlimited/Royal-Assassin?language=1&minCondition=3
