Rank,Card_Name,Expansion,Card_ID,Historical_AVG7,Historical_AVG30,Historical_TREND,Historical_Discount_Pct,Current_Cheapest,Current_Average,EX_Plus_Price,EX_Plus_Condition,EX_Plus_Seller,EX_Plus_Quantity,EX_Plus_vs_AVG7_Pct,EX_Plus_vs_TREND_Pct,Total_Listings,Cardmarket_URL
2,Howling Mine,Alpha,5481,1165.43,614.48,1587.38,61.28967229018887,1499.0,2785.14,1499.0,EX,Fluoh,1,28.62205366259663,-5.567664957351114,7,https://www.cardmarket.com/en/Magic/Products/Singles/Alpha/Howling-Mine?minCondition=3
3,Mana Vault,Alpha,5493,1685.43,788.4,1908.35,58.68682369586291,1589.0,3293.4975,1589.0,EX,Leschelmis,1,-5.721388607061703,-16.734351665050955,4,https://www.cardmarket.com/en/Magic/Products/Singles/Alpha/Mana-Vault?minCondition=3
7,Howling Mine,Unlimited,5125,143.45,89.44,139.97,36.100592984210905,80.0,243.96300000000002,80.0,EX,Niconet91,1,-44.23143952596723,-42.844895334714586,10,https://www.cardmarket.com/en/Magic/Products/Singles/Unlimited/Howling-Mine?minCondition=3
9,Mana Vault,Unlimited,5149,259.13,197.58,262.57,24.751494839471373,185.0,257.589,185.0,EX,xxniinjaxx1,1,-28.607262763863694,-29.542598164299044,10,https://www.cardmarket.com/en/Magic/Products/Singles/Unlimited/Mana-Vault?minCondition=3
10,Winter Orb,Unlimited,5179,90.84,84.89,111.64,23.96094589752777,90.0,118.90300000000002,90.0,EX,DoubleDown,1,-0.924702774108326,-19.38373342887854,10,https://www.cardmarket.com/en/Magic/Products/Singles/Unlimited/Winter-Orb?minCondition=3
15,Wrath of God,Beta,5086,698.1,627.25,797.52,21.349934797873406,649.99,1347.8400000000001,649.99,EX,nightdjinn,1,-6.891562813350524,-18.49859564650416,7,https://www.cardmarket.com/en/Magic/Products/Singles/Beta/Wrath-Of-God?minCondition=3
16,Dark Ritual,Unlimited,4641,12.98,10.92,13.83,21.0412147505423,12.0,13.768,12.0,EX,Carddude1520,1,-7.550077041602468,-13.232104121475055,10,https://www.cardmarket.com/en/Magic/Products/Singles/Unlimited/Dark-Ritual?minCondition=3
17,Counterspell,Alpha,5288,687.1,689.17,799.06,13.752409080669786,739.0,1503.23,739.0,EX,llanowarelfe,1,7.553485664386549,-7.516331689735432,10,https://www.cardmarket.com/en/Magic/Products/Singles/Alpha/Counterspell?minCondition=3
20,Swords to Plowshares,Unlimited,5077,62.46,61.34,69.99,12.358908415487916,57.8,82.211,57.8,EX,Luckylev,1,-7.460774895933403,-17.416773824832116,10,https://www.cardmarket.com/en/Magic/Products/Singles/Unlimited/Swords-To-Plowshares?minCondition=3
21,Chalice of the Void,Mirrodin,150,16.87,14.96,17.01,12.0517342739565,10.0,13.161000000000001,10.0,NM,CollectorsLounge,1,-40.723177237700064,-41.21105232216344,10,https://www.cardmarket.com/en/Magic/Products/Singles/Mirrodin/Chalice-Of-The-Void?minCondition=3
22,Static Orb,Tempest,9035,8.47,8.12,9.17,11.45038167938932,5.5,6.251,5.5,EX,go2pack,1,-35.06493506493507,-40.021810250817886,10,https://www.cardmarket.com/en/Magic/Products/Singles/Tempest/Static-Orb?minCondition=3
24,Mana Drain,Legends,7036,139.41,136.0,152.86,11.029700379432168,138.84,153.191,138.84,EX,Bronhy,1,-0.4088659350118307,-9.17179118147325,10,https://www.cardmarket.com/en/Magic/Products/Singles/Legends/Mana-Drain?minCondition=3
26,Chrome Mox,Mirrodin,152,55.29,49.71,55.15,9.864007252946505,48.0,51.75699999999999,48.0,EX,Sukuzuro,1,-13.185024416711883,-12.96464188576609,10,https://www.cardmarket.com/en/Magic/Products/Singles/Mirrodin/Chrome-Mox?minCondition=3
29,Rishadan Port,Mercadian Masques,11697,47.29,45.05,49.34,8.694770976895025,39.55,43.714999999999996,39.55,EX,CrCards,1,-16.367096637766974,-19.841913254965558,10,https://www.cardmarket.com/en/Magic/Products/Singles/Mercadian-Masques/Rishadan-Port?minCondition=3
31,Mana Flare,Beta,4952,225.06,294.49,318.09,7.419283850482558,300.0,343.08200000000005,300.0,NM,RobRot,1,33.29778725673154,-5.687069697255486,10,https://www.cardmarket.com/en/Magic/Products/Singles/Beta/Mana-Flare?minCondition=3
