Rank,Card_Name,Expansion,Card_ID,Historical_AVG7,Historical_AVG30,Historical_TREND,Historical_Discount_Pct,Current_Cheapest,Current_Average,EX_Plus_Price,EX_Plus_Condition,EX_Plus_Seller,EX_Plus_Quantity,EX_Plus_vs_AVG7_Pct,EX_Plus_vs_TREND_Pct,Total_Listings,Cardmarket_URL
1,Imprison,Legends,6993,76.86,116.38,219.52,46.984329446064145,65.0,82.28299999999999,65.0,EX,kasj78,1,-15.430653135571168,-70.3899416909621,10,https://www.cardmarket.com/en/Magic/Products/Singles/Legends/Imprison?language=1&minCondition=3
2,Cleanse,Legends,7148,113.11,89.33,107.77,17.11051312981349,70.0,88.011,70.0,EX,Samarkand,1,-38.113340995491114,-35.04685905168414,10,https://www.cardmarket.com/en/Magic/Products/Singles/Legends/Cleanse?language=1&minCondition=3
3,Field of Dreams,Legends,7026,109.48,102.06,122.91,16.963631925799362,94.99,103.949,94.99,EX,teresis,1,-13.235294117647067,-22.715808315027257,10,https://www.cardmarket.com/en/Magic/Products/Singles/Legends/Field-Of-Dreams?language=1&minCondition=3
4,Kobold Overlord,Legends,7127,68.99,55.43,66.54,16.696723775172835,48.88,56.233999999999995,48.88,EX,MagicOfOldSchool,1,-29.149152051021876,-26.540426810940794,10,https://www.cardmarket.com/en/Magic/Products/Singles/Legends/Kobold-Overlord?language=1&minCondition=3
5,Jihad,Arabian Nights,6839,430.7,285.2,341.64,16.520313780587752,290.0,329.08500000000004,290.0,EX,Rattanatur,1,-32.66775017413513,-15.11532607423018,10,https://www.cardmarket.com/en/Magic/Products/Singles/Arabian-Nights/Jihad?language=1&minCondition=3
6,Invoke Prejudice,Legends,7033,299.88,295.72,349.89,15.482008631284106,298.0,381.09499999999997,298.0,EX,Bronhy,1,-0.6269174336401212,-14.830375260796247,10,https://www.cardmarket.com/en/Magic/Products/Singles/Legends/Invoke-Prejudice?language=1&minCondition=3
7,City of Solitude,Visions,8453,11.14,10.09,11.74,14.05451448040886,6.5,8.055000000000001,6.5,EX,JulienJ,2,-41.65170556552963,-44.63373083475298,10,https://www.cardmarket.com/en/Magic/Products/Singles/Visions/City-Of-Solitude?language=1&minCondition=3
8,Livonya Silone,Legends,7254,39.15,31.04,36.01,13.801721743960007,27.77,29.155999999999995,27.77,EX,jasongoff,1,-29.067688378033203,-22.882532629825043,10,https://www.cardmarket.com/en/Magic/Products/Singles/Legends/Livonya-Silone?language=1&minCondition=3
9,Hellfire,Legends,6991,101.19,89.4,102.77,13.009633161428425,80.0,89.8,80.0,EX,sebest,1,-20.940804427314948,-22.156271285394567,10,https://www.cardmarket.com/en/Magic/Products/Singles/Legends/Hellfire?language=1&minCondition=3
10,Lotus Vale,Weatherlight,8733,22.79,20.84,23.44,11.09215017064847,18.0,20.981,18.0,EX,dcdducati,1,-21.017990346643263,-23.208191126279868,10,https://www.cardmarket.com/en/Magic/Products/Singles/Weatherlight/Lotus-Vale?language=1&minCondition=3
