Rank,Card_Name,Expansion,Card_ID,Historical_AVG7,Historical_AVG30,Historical_TREND,Historical_Discount_Pct,Current_Cheapest,Current_Average,EX_Plus_Price,EX_Plus_Condition,EX_Plus_Seller,EX_Plus_Quantity,EX_Plus_vs_AVG7_Pct,EX_Plus_vs_TREND_Pct,Total_Listings,Cardmarket_URL
2,City of Solitude,Visions,8453,11.15,10.24,12.75,19.68627450980392,7.5,8.153,7.5,EX,Hatoosh,1,-32.73542600896861,-41.17647058823529,10,https://www.cardmarket.com/en/Magic/Products/Singles/Visions/City-Of-Solitude?language=1&minCondition=3
3,Jihad,Arabian Nights,6839,433.48,286.13,346.48,17.418032786885252,295.95,336.38800000000003,295.95,EX,mktradingcards,1,-31.726953954046326,-14.58381436157932,10,https://www.cardmarket.com/en/Magic/Products/Singles/Arabian-Nights/Jihad?language=1&minCondition=3
4,Cleanse,Legends,7148,113.11,89.33,107.77,17.11051312981349,72.0,90.711,72.0,EX,kasj78,1,-36.34515073821943,-33.1910550245894,10,https://www.cardmarket.com/en/Magic/Products/Singles/Legends/Cleanse?language=1&minCondition=3
5,Stone Calendar,The Dark,7389,9.83,10.25,12.36,17.071197411003233,9.44,10.136,9.44,EX,InfiniteMagicCZ,1,-3.9674465920651123,-23.624595469255663,10,https://www.cardmarket.com/en/Magic/Products/Singles/The-Dark/Stone-Calendar?language=1&minCondition=3
6,Field of Dreams,Legends,7026,109.48,102.06,122.91,16.963631925799362,94.99,104.449,94.99,EX,teresis,1,-13.235294117647067,-22.715808315027257,10,https://www.cardmarket.com/en/Magic/Products/Singles/Legends/Field-Of-Dreams?language=1&minCondition=3
7,Kobold Overlord,Legends,7127,68.99,55.43,66.54,16.696723775172835,48.88,56.242,48.88,EX,MagicOfOldSchool,1,-29.149152051021876,-26.540426810940794,10,https://www.cardmarket.com/en/Magic/Products/Singles/Legends/Kobold-Overlord?language=1&minCondition=3
8,Invoke Prejudice,Legends,7033,299.88,295.72,349.89,15.482008631284106,298.0,381.12,298.0,EX,Bronhy,1,-0.6269174336401212,-14.830375260796247,10,https://www.cardmarket.com/en/Magic/Products/Singles/Legends/Invoke-Prejudice?language=1&minCondition=3
10,Divine Intervention,Legends,7151,116.41,102.31,117.79,13.142032430596828,94.59,116.006,94.59,EX,TheMagicCardTraderUK,1,-18.74409414998711,-19.69606927582987,10,https://www.cardmarket.com/en/Magic/Products/Singles/Legends/Divine-Intervention?language=1&minCondition=3
11,Hellfire,Legends,6991,101.19,89.4,102.77,13.009633161428425,80.0,88.841,80.0,EX,sebest,1,-20.940804427314948,-22.156271285394567,10,https://www.cardmarket.com/en/Magic/Products/Singles/Legends/Hellfire?language=1&minCondition=3
12,Jacques le Vert,Legends,7243,25.6,24.36,27.75,12.216216216216218,18.74,24.160999999999998,18.74,EX,Iliaster,1,-26.796875000000007,-32.46846846846847,10,https://www.cardmarket.com/en/Magic/Products/Singles/Legends/Jacques-Le-Vert?language=1&minCondition=3
13,Su-Chi,Antiquities,6903,132.48,106.5,119.23,10.676843076406946,99.99,103.59700000000001,99.99,EX,Olli-Baba,1,-24.52445652173913,-16.136878302440667,10,https://www.cardmarket.com/en/Magic/Products/Singles/Antiquities/Su-chi?language=1&minCondition=3
14,Lotus Vale,Weatherlight,8733,22.21,20.46,22.7,9.867841409691623,18.0,20.981,18.0,EX,dcdducati,1,-18.95542548401621,-20.704845814977972,10,https://www.cardmarket.com/en/Magic/Products/Singles/Weatherlight/Lotus-Vale?language=1&minCondition=3
