Rank,Card_Name,Expansion,Card_ID,Historical_AVG7,Historical_AVG30,Historical_TREND,Historical_Discount_Pct,Current_Cheapest,Current_Average,EX_Plus_Price,EX_Plus_Condition,EX_Plus_Seller,EX_Plus_Quantity,EX_Plus_vs_AVG7_Pct,EX_Plus_vs_TREND_Pct,Total_Listings,Cardmarket_URL
4,Living Artifact,Alpha,5350,305.71,157.84,361.04,56.28185242632395,339.99,628.74625,339.99,EX,RubyTrade,1,11.21324130712114,-5.830378905384448,8,https://www.cardmarket.com/en/Magic/Products/Singles/Alpha/Living-Artifact?language=1&minCondition=3
5,Reverse Damage,Alpha,5452,391.14,199.78,425.86,53.08786925280609,350.0,673.9959999999999,350.0,EX,Magic-Dreams,1,-10.517973104259342,-17.81336589489504,5,https://www.cardmarket.com/en/Magic/Products/Singles/Alpha/Reverse-Damage?language=1&minCondition=3
8,Drain Power,Beta,4740,209.78,122.72,238.56,48.55801475519785,71.0,99.44800000000001,71.0,EX,webuyanycard,3,-66.15501954428449,-70.23809523809524,10,https://www.cardmarket.com/en/Magic/Products/Singles/Beta/Drain-Power?language=1&minCondition=3
10,Power Surge,Beta,4962,167.75,110.43,212.4,48.00847457627119,76.0,107.026,76.0,EX,ABU-Best-Offer,1,-54.69448584202683,-64.21845574387947,10,https://www.cardmarket.com/en/Magic/Products/Singles/Beta/Power-Surge?language=1&minCondition=3
12,Simulacrum,Alpha,5270,82.95,70.53,128.03,44.91134890260095,54.99,158.99,54.99,EX,Dragonegg,1,-33.707052441229656,-57.049129110364746,10,https://www.cardmarket.com/en/Magic/Products/Singles/Alpha/Simulacrum?language=1&minCondition=3
13,Pirate Ship,Beta,4768,202.5,134.82,243.16,44.55502549761474,118.99,148.394,118.99,EX,RetroMagic,1,-41.239506172839505,-51.06514229314032,10,https://www.cardmarket.com/en/Magic/Products/Singles/Beta/Pirate-Ship?language=1&minCondition=3
14,Sleight of Mind,Beta,4784,230.17,126.99,220.06,42.29301099700082,118.33,160.329,118.33,EX,webuyanycard,3,-48.590172481209535,-46.228301372352995,10,https://www.cardmarket.com/en/Magic/Products/Singles/Beta/Sleight-Of-Mind?language=1&minCondition=3
15,Chaoslace,Alpha,5373,256.18,182.68,291.53,37.33749528350426,245.0,471.39300000000003,245.0,EX,ThreeForOne-AT,1,-4.3641189788430035,-15.960621548382663,10,https://www.cardmarket.com/en/Magic/Products/Singles/Alpha/Chaoslace?language=1&minCondition=3
16,Howling Mine,Unlimited,5125,143.45,89.44,139.97,36.100592984210905,80.0,244.02100000000002,80.0,EX,Niconet91,1,-44.23143952596723,-42.844895334714586,10,https://www.cardmarket.com/en/Magic/Products/Singles/Unlimited/Howling-Mine?language=1&minCondition=3
17,Reverse Damage,Beta,5066,110.18,77.15,108.39,28.821847033859203,85.0,101.756,85.0,EX,milirem,1,-22.85351243419859,-21.579481501983576,10,https://www.cardmarket.com/en/Magic/Products/Singles/Beta/Reverse-Damage?language=1&minCondition=3
18,Personal Incarnation,Beta,5058,122.72,161.55,217.61,25.76168374615137,140.0,213.981,140.0,EX,ThreeForOne-AT,1,14.080834419817473,-35.66472129038188,10,https://www.cardmarket.com/en/Magic/Products/Singles/Beta/Personal-Incarnation?language=1&minCondition=3
19,Island Sanctuary,Beta,5046,199.23,159.43,212.78,25.072845192217315,110.0,139.488,110.0,EX,ThreeForOne-AT,1,-44.78743161170507,-48.30341197480966,10,https://www.cardmarket.com/en/Magic/Products/Singles/Beta/Island-Sanctuary?language=1&minCondition=3
20,Mana Vault,Unlimited,5149,259.13,197.58,262.57,24.751494839471373,185.0,257.589,185.0,EX,xxniinjaxx1,1,-28.607262763863694,-29.542598164299044,10,https://www.cardmarket.com/en/Magic/Products/Singles/Unlimited/Mana-Vault?language=1&minCondition=3
21,Wall of Bone,Alpha,5274,65.72,76.89,101.89,24.536264599077438,50.0,78.473,50.0,EX,ThreeForOne-AT,2,-23.91965916007304,-50.92747080184513,10,https://www.cardmarket.com/en/Magic/Products/Singles/Alpha/Wall-Of-Bone?language=1&minCondition=3
22,Winter Orb,Unlimited,5179,90.84,84.89,111.64,23.96094589752777,90.0,118.936,90.0,EX,DoubleDown,1,-0.924702774108326,-19.38373342887854,10,https://www.cardmarket.com/en/Magic/Products/Singles/Unlimited/Winter-Orb?language=1&minCondition=3
25,Conversion,Alpha,5432,65.99,63.28,80.43,21.322889469103572,30.0,56.29600000000001,30.0,EX,ThreeForOne-AT,3,-54.53856644946203,-62.700484893696384,10,https://www.cardmarket.com/en/Magic/Products/Singles/Alpha/Conversion?language=1&minCondition=3
28,Cleanse,Legends,7148,113.11,89.33,107.77,17.11051312981349,72.0,88.811,72.0,EX,kasj78,1,-36.34515073821943,-33.1910550245894,10,https://www.cardmarket.com/en/Magic/Products/Singles/Legends/Cleanse?language=1&minCondition=3
29,Field of Dreams,Legends,7026,109.48,102.06,122.91,16.963631925799362,94.99,104.85900000000001,94.99,EX,teresis,1,-13.235294117647067,-22.715808315027257,10,https://www.cardmarket.com/en/Magic/Products/Singles/Legends/Field-Of-Dreams?language=1&minCondition=3
31,Mana Drain,Legends,7036,147.05,138.41,166.46,16.850895109936324,138.84,152.74200000000002,138.84,EX,Bronhy,1,-5.583134988099291,-16.592574792743005,10,https://www.cardmarket.com/en/Magic/Products/Singles/Legends/Mana-Drain?language=1&minCondition=3
32,Aspect of Wolf,Beta,4812,99.21,123.76,147.65,16.180155773789366,100.0,190.902,100.0,EX,Magictraders,1,0.796290696502375,-32.27226549271927,10,https://www.cardmarket.com/en/Magic/Products/Singles/Beta/Aspect-Of-Wolf?language=1&minCondition=3
33,Copper Tablet,Beta,5104,80.66,86.18,102.65,16.044812469556742,75.0,88.694,75.0,EX,MagicFabulous,1,-7.0171088519712335,-26.936190940087677,10,https://www.cardmarket.com/en/Magic/Products/Singles/Beta/Copper-Tablet?language=1&minCondition=3
35,Icy Manipulator,Unlimited,5127,107.22,88.4,104.55,15.447154471544708,94.67,147.478,94.67,EX,webuyanycard,1,-11.704905801156498,-9.450023912003822,10,https://www.cardmarket.com/en/Magic/Products/Singles/Unlimited/Icy-Manipulator?language=1&minCondition=3
36,Scavenging Ghoul,Alpha,5268,63.12,72.83,85.69,15.00758548255339,60.0,85.00800000000001,60.0,EX,Tuardian,1,-4.942965779467677,-29.980161045629593,10,https://www.cardmarket.com/en/Magic/Products/Singles/Alpha/Scavenging-Ghoul?language=1&minCondition=3
37,Animate Artifact,Alpha,5282,102.8,92.58,108.43,14.617725721663751,58.64,72.175,58.64,EX,PugsVault,1,-42.95719844357976,-45.919026099787885,10,https://www.cardmarket.com/en/Magic/Products/Singles/Alpha/Animate-Artifact?language=1&minCondition=3
41,Roc of Kher Ridges,Beta,4968,161.83,180.0,209.18,13.949708385122864,189.99,238.391,189.99,EX,RubyTrade,1,17.400976333189146,-9.173917200497177,10,https://www.cardmarket.com/en/Magic/Products/Singles/Beta/Roc-Of-Kher-Ridges?language=1&minCondition=3
42,Divine Intervention,Legends,7151,116.41,102.31,117.79,13.142032430596828,94.67,114.95,94.67,EX,TheMagicCardTraderUK,1,-18.67537153165535,-19.62815179556839,10,https://www.cardmarket.com/en/Magic/Products/Singles/Legends/Divine-Intervention?language=1&minCondition=3
43,Hellfire,Legends,6991,101.19,89.4,102.77,13.009633161428425,80.0,87.344,80.0,EX,sebest,1,-20.940804427314948,-22.156271285394567,10,https://www.cardmarket.com/en/Magic/Products/Singles/Legends/Hellfire?language=1&minCondition=3
2,Manabarbs,Alpha,5397,307.85,138.11,371.08,62.78161043440767,360.0,662.2475,360.0,EX,Tuardian,1,16.940068215039783,-2.9858790557292187,4,https://www.cardmarket.com/en/Magic/Products/Singles/Alpha/Manabarbs?language=1&minCondition=3
3,Dingus Egg,Alpha,5474,318.43,185.71,449.44,58.679690281238884,439.99,597.796,439.99,EX,phigue0,1,38.174795088402476,-2.1026165895336395,5,https://www.cardmarket.com/en/Magic/Products/Singles/Alpha/Dingus-Egg?language=1&minCondition=3
27,Crusade,Unlimited,5029,102.36,80.6,97.69,17.494114034189785,97.5,149.43,97.5,EX,sorcierfou,1,-4.747948417350527,-0.19449278329409123,10,https://www.cardmarket.com/en/Magic/Products/Singles/Unlimited/Crusade?language=1&minCondition=3
