Rank,Card_Name,Expansion,Card_ID,Historical_AVG7,Historical_AVG30,Historical_TREND,Historical_Discount_Pct,Current_Cheapest,Current_Average,EX_Plus_Price,EX_Plus_Condition,EX_Plus_Seller,EX_Plus_Quantity,EX_Plus_vs_AVG7_Pct,EX_Plus_vs_TREND_Pct,Total_Listings,Cardmarket_URL
1,Imprison,Legends,6993,72.4,118.6,182.04,34.84948362997143,65.0,81.47299999999998,65.0,EX,kasj78,1,-10.220994475138129,-64.29356185453746,10,https://www.cardmarket.com/en/Magic/Products/Singles/Legends/Imprison?language=1&minCondition=3
2,Jihad,Arabian Nights,6839,428.55,274.4,331.91,17.326986231207268,290.0,328.184,290.0,EX,Rattanatur,1,-32.32994983082488,-12.626916935313798,10,https://www.cardmarket.com/en/Magic/Products/Singles/Arabian-Nights/Jihad?language=1&minCondition=3
3,Field of Dreams,Legends,7026,109.48,102.06,122.91,16.963631925799362,94.89,105.098,94.89,EX,teresis,1,-13.32663500182682,-22.797168659995116,10,https://www.cardmarket.com/en/Magic/Products/Singles/Legends/Field-Of-Dreams?language=1&minCondition=3
4,Kobold Overlord,Legends,7127,68.99,55.43,66.54,16.696723775172835,50.0,56.563,50.0,EX,Wbl2pdn2015,1,-27.525728366429913,-24.857228734595736,10,https://www.cardmarket.com/en/Magic/Products/Singles/Legends/Kobold-Overlord?language=1&minCondition=3
5,Invoke Prejudice,Legends,7033,299.88,295.72,349.89,15.482008631284106,298.0,381.154,298.0,EX,Bronhy,1,-0.6269174336401212,-14.830375260796247,10,https://www.cardmarket.com/en/Magic/Products/Singles/Legends/Invoke-Prejudice?language=1&minCondition=3
6,Cleanse,Legends,7148,78.81,88.76,103.44,14.191802010827526,69.0,91.561,69.0,EX,Dadue2000,1,-12.447658926532167,-33.29466357308585,10,https://www.cardmarket.com/en/Magic/Products/Singles/Legends/Cleanse?language=1&minCondition=3
7,Livonya Silone,Legends,7254,39.15,31.04,36.01,13.801721743960007,27.82,29.314,27.82,EX,jasongoff,1,-28.939974457215833,-22.74368231046931,10,https://www.cardmarket.com/en/Magic/Products/Singles/Legends/Livonya-Silone?language=1&minCondition=3
8,Hellfire,Legends,6991,101.19,89.4,102.77,13.009633161428425,80.0,89.822,80.0,EX,sebest,1,-20.940804427314948,-22.156271285394567,10,https://www.cardmarket.com/en/Magic/Products/Singles/Legends/Hellfire?language=1&minCondition=3
9,Stone Calendar,The Dark,7389,9.62,10.67,12.13,12.03627370156637,9.3,10.106,9.3,EX,WildGames,1,-3.3264033264033115,-23.33058532563891,10,https://www.cardmarket.com/en/Magic/Products/Singles/The-Dark/Stone-Calendar?language=1&minCondition=3
10,Tombstone Stairwell,Mirage,8098,28.78,26.17,29.53,11.378259397223161,27.0,33.745,27.0,EX,DarylWolfe,1,-6.184850590687981,-8.567558415171016,10,https://www.cardmarket.com/en/Magic/Products/Singles/Mirage/Tombstone-Stairwell?language=1&minCondition=3
11,Divine Intervention,Legends,7151,114.12,103.22,116.0,11.017241379310345,94.69,116.027,94.69,EX,TheMagicCardTraderUK,1,-17.025937609533827,-18.370689655172416,10,https://www.cardmarket.com/en/Magic/Products/Singles/Legends/Divine-Intervention?language=1&minCondition=3
12,Land Equilibrium,Legends,7035,97.4,94.14,103.86,9.358752166377815,85.0,92.564,85.0,EX,BlackLilith-13,1,-12.731006160164277,-18.15906027344502,10,https://www.cardmarket.com/en/Magic/Products/Singles/Legends/Land-Equilibrium?language=1&minCondition=3
13,Lotus Vale,Weatherlight,8733,24.88,22.09,24.28,9.019769357495887,18.0,21.169,18.0,EX,dcdducati,1,-27.652733118971057,-25.86490939044481,10,https://www.cardmarket.com/en/Magic/Products/Singles/Weatherlight/Lotus-Vale?language=1&minCondition=3
14,Firestorm,Weatherlight,8669,10.65,10.01,10.9,8.165137614678903,8.0,9.063,8.0,EX,Hedlund14,1,-24.882629107981224,-26.605504587155966,10,https://www.cardmarket.com/en/Magic/Products/Singles/Weatherlight/Firestorm?language=1&minCondition=3
15,City of Solitude,Visions,8453,10.27,10.22,11.08,7.761732851985554,6.5,8.056000000000001,6.5,EX,JulienJ,2,-36.70886075949367,-41.335740072202164,10,https://www.cardmarket.com/en/Magic/Products/Singles/Visions/City-Of-Solitude?language=1&minCondition=3
17,"Rofellos, Llanowar Emissary",Urza's Destiny,10818,25.59,25.11,27.03,7.103218645948951,24.95,26.886000000000003,24.95,EX,angryara,1,-2.500976944118799,-7.695153533111363,10,https://www.cardmarket.com/en/Magic/Products/Singles/Urzas-Destiny/Rofellos-Llanowar-Emissary?language=1&minCondition=3
18,Academy Rector,Urza's Destiny,10701,40.45,39.89,42.59,6.339516318384604,38.0,42.076,38.0,EX,Skalex-31,2,-6.056860321384431,-10.777177741253823,10,https://www.cardmarket.com/en/Magic/Products/Singles/Urzas-Destiny/Academy-Rector?language=1&minCondition=3
19,Falling Star,Legends,7117,111.43,104.49,111.02,5.88182309493785,100.0,115.68000000000002,100.0,EX,Fiska,1,-10.257560800502564,-9.926139434336152,10,https://www.cardmarket.com/en/Magic/Products/Singles/Legends/Falling-Star?language=1&minCondition=3
20,Squandered Resources,Visions,8538,53.17,49.77,52.65,5.470085470085461,47.35,60.42900000000001,47.35,EX,YSoni25,1,-10.946022192965959,-10.066476733143395,10,https://www.cardmarket.com/en/Magic/Products/Singles/Visions/Squandered-Resources?language=1&minCondition=3
21,Rohgahh of Kher Keep,Legends,7267,46.62,43.05,45.51,5.405405405405408,33.99,38.407,33.99,EX,Dragonegg,1,-27.091377091377083,-25.313117996044816,10,https://www.cardmarket.com/en/Magic/Products/Singles/Legends/Rohgahh-Of-Kher-Keep?language=1&minCondition=3
23,"Eladamri, Lord of Leaves",Tempest,8853,29.07,31.73,33.16,4.312424607961388,30.0,34.66199999999999,30.0,NM,TianLu,1,3.199174406604746,-9.529553679131475,10,https://www.cardmarket.com/en/Magic/Products/Singles/Tempest/Eladamri-Lord-Of-Leaves?language=1&minCondition=3
24,Elephant Graveyard,Arabian Nights,6867,130.12,122.29,127.45,4.048646528050213,119.98,158.972,119.98,EX,RetroMagic,1,-7.792806640024592,-5.861122008630835,10,https://www.cardmarket.com/en/Magic/Products/Singles/Arabian-Nights/Elephant-Graveyard?language=1&minCondition=3
25,Su-Chi,Antiquities,6903,97.9,107.84,112.32,3.9886039886039795,99.0,101.19500000000001,99.0,EX,Erya2000,1,1.1235955056179716,-11.858974358974354,10,https://www.cardmarket.com/en/Magic/Products/Singles/Antiquities/Su-Chi?language=1&minCondition=3
26,Grim Monolith,Urza's Legacy,10683,230.33,235.59,244.86,3.7858368047047333,200.0,249.01099999999997,200.0,EX,handri,1,-13.168063213649987,-18.320673037654174,10,https://www.cardmarket.com/en/Magic/Products/Singles/Urzas-Legacy/Grim-Monolith?language=1&minCondition=3
27,Jovial Evil,Legends,6995,28.36,27.64,28.7,3.6933797909407624,21.36,26.549,21.36,EX,Meddy36,4,-24.682651622002822,-25.574912891986063,10,https://www.cardmarket.com/en/Magic/Products/Singles/Legends/Jovial-Evil?language=1&minCondition=3
28,Halfdane,Legends,7240,32.71,30.12,31.26,3.646833013435702,28.41,30.538,28.41,EX,TheMagicCardTraderUK,1,-13.145826964231125,-9.117082533589256,10,https://www.cardmarket.com/en/Magic/Products/Singles/Legends/Halfdane?language=1&minCondition=3
29,Yavimaya Hollow,Urza's Destiny,10843,51.61,46.22,47.96,3.628023352793999,44.88,47.175,44.88,EX,Bronhy,3,-13.040108506103461,-6.422018348623849,10,https://www.cardmarket.com/en/Magic/Products/Singles/Urzas-Destiny/Yavimaya-Hollow?language=1&minCondition=3
30,Tithe,Visions,8524,22.08,21.27,22.07,3.624830086089718,18.5,20.884,18.5,EX,kodi66,1,-16.213768115942024,-16.17580425917535,10,https://www.cardmarket.com/en/Magic/Products/Singles/Visions/Tithe?language=1&minCondition=3
31,Adun Oakenshield,Legends,7227,59.63,56.93,59.02,3.5411724839037673,52.0,59.102,52.0,EX,Roczyyy,1,-12.795572698306227,-11.894273127753308,10,https://www.cardmarket.com/en/Magic/Products/Singles/Legends/Adun-Oakenshield?language=1&minCondition=3
32,Lifeblood,Legends,7170,26.9,25.2,26.07,3.337169159953974,23.0,25.113999999999997,23.0,EX,kasj78,1,-14.498141263940518,-11.775987725354815,10,https://www.cardmarket.com/en/Magic/Products/Singles/Legends/Lifeblood?language=1&minCondition=3
33,Infinite Authority,Legends,7165,14.83,13.96,14.44,3.32409972299168,11.84,14.049000000000001,11.84,EX,TheMagicCardTraderUK,1,-20.161834120026974,-18.005540166204984,10,https://www.cardmarket.com/en/Magic/Products/Singles/Legends/Infinite-Authority?language=1&minCondition=3
34,Masticore,Urza's Destiny,10834,13.28,11.02,11.37,3.0782761653474027,9.89,11.628,9.89,EX,EUREKA-FR,2,-25.52710843373493,-13.016710642040447,10,https://www.cardmarket.com/en/Magic/Products/Singles/Urzas-Destiny/Masticore?language=1&minCondition=3
35,Forsaken Wastes,Mirage,8074,12.56,12.99,13.36,2.769461077844306,12.0,13.410999999999998,12.0,EX,CH1LLY94,1,-4.458598726114653,-10.17964071856287,10,https://www.cardmarket.com/en/Magic/Products/Singles/Mirage/Forsaken-Wastes?language=1&minCondition=3
36,Cursed Scroll,Tempest,9006,27.72,27.61,28.39,2.7474462839027867,25.0,29.040000000000003,25.0,EX,JamesBurford,1,-9.81240981240981,-11.940824233885172,10,https://www.cardmarket.com/en/Magic/Products/Singles/Tempest/Cursed-Scroll?language=1&minCondition=3
37,Corpse Dance,Tempest,8745,17.41,17.19,17.67,2.7164685908319206,16.57,17.696,16.57,EX,maczaUK,3,-4.824813325674899,-6.225240520656487,10,https://www.cardmarket.com/en/Magic/Products/Singles/Tempest/Corpse-Dance?language=1&minCondition=3
38,Urza's Miter,Antiquities,6912,16.68,16.3,16.73,2.5702331141661667,15.0,18.834,15.0,EX,FredGame71,1,-10.071942446043163,-10.340705319784819,10,https://www.cardmarket.com/en/Magic/Products/Singles/Antiquities/Urza-s-Miter?language=1&minCondition=3
